"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.912984375E0,3.805999756E-1,1.905999929E-1,2.776199818E0
3.922995313E0,1.531700015E0,1.252799988E0,5.947299957E0
3.933006250E0,3.110199928E0,1.927699924E0,7.088299751E0
3.942985938E0,3.687599897E0,2.572000027E0,4.964999676E0
3.952996875E0,2.608599901E0,3.667699814E0,3.664999902E-1
3.963007813E0,5.343999863E-1,5.110099792E0,-4.710199833E0
3.972987500E0,-2.051899910E0,6.652899742E0,-8.306799889E0
3.983000000E0,-4.400899887E0,7.597499847E0,-9.676599503E0
3.993010938E0,-5.087399960E0,7.816399574E0,-9.330900192E0
4.002989063E0,-6.166899681E0,8.038199425E0,-7.736499786E0
4.013001563E0,-6.388700008E0,7.826999664E0,-5.481999874E0
4.023012500E0,-5.870899677E0,6.638899803E0,-3.250599861E0
4.032993750E0,-4.824599743E0,5.130300045E0,-1.600600004E0
4.043003125E0,-3.886600018E0,3.740399837E0,-1.125900030E0
4.052982813E0,-3.332399845E0,2.802299976E0,-1.539899945E0
4.062993750E0,-3.051999807E0,1.578999996E0,-2.495100021E0
4.073006250E0,-2.873600006E0,5.044000149E-1,-3.378199816E0
4.082984375E0,-2.634399891E0,-4.314999878E-1,-4.380799770E0
4.092995313E0,-2.278399944E0,-1.131099939E0,-4.653699875E0
4.103007813E0,-1.753399968E0,-1.822899938E0,-4.632400036E0
4.112987500E0,-1.298200011E0,-2.268499851E0,-3.702399969E0
4.122998438E0,-9.083999991E-1,-2.704900026E0,-2.344099998E0
4.133010938E0,-1.272799969E0,-3.270900011E0,-1.365899920E0
4.142989063E0,-1.571499944E0,-3.613299847E0,-1.143000007E0
4.153001563E0,-1.981599927E0,-3.884899855E0,-1.822299957E0
4.163010938E0,-2.537899971E0,-3.765899897E0,-2.563999891E0
4.172990625E0,-2.587399960E0,-3.488099813E0,-3.060699940E0
4.183003125E0,-2.367300034E0,-3.419699907E0,-2.944499969E0
4.192982813E0,-2.330100060E0,-3.201200008E0,-2.477799892E0
4.202992188E0,-2.481199980E0,-3.159600019E0,-8.129000068E-1
4.213004688E0,-3.846099854E0,-3.054299831E0,1.591699958E0
4.222984375E0,-4.315400124E0,-2.595899820E0,3.552199841E0
4.232995313E0,-3.481699944E0,-3.113199949E0,4.646500111E0
4.243006250E0,-3.317799807E0,-2.803699970E0,6.516900063E0
4.252985938E0,-2.188099861E0,-7.360000014E-1,1.006009960E1
4.262998438E0,-1.597099900E0,1.746799946E0,1.283319950E1
4.273026563E0,-1.890299916E0,3.285899878E0,1.358599949E1
4.282989063E0,-3.490499973E0,4.877099991E0,1.186109924E1
4.293000000E0,-5.117099762E0,6.673899651E0,9.236999512E0
4.303010938E0,-5.692699909E0,7.340099812E0,6.081699848E0
4.312989063E0,-5.376800060E0,6.895099640E0,2.595999956E0
4.323001563E0,-2.338899851E0,5.121299744E0,-5.658999681E-1
4.333012500E0,3.748499870E0,2.292099953E0,-1.800999999E0
4.342992188E0,8.752900124E0,-3.860999942E-1,9.122999907E-1
4.353003125E0,1.078450012E1,-2.064100027E0,2.739599943E0
4.362982813E0,1.044399929E1,-2.637199879E0,2.744099855E0
4.372993750E0,9.217199326E0,-4.520199776E0,2.715699911E0
4.383006250E0,6.423299789E0,-6.183099747E0,2.652999878E0
4.392985938E0,2.950799942E0,-6.435999870E0,1.673699975E0
4.402995313E0,1.432999969E0,-6.827299595E0,8.871999979E-1
4.413007813E0,9.228000045E-1,-7.013799667E0,1.367399931E0
4.422987500E0,1.926299930E0,-6.691099644E0,4.234899998E0
4.432998438E0,3.416299820E0,-6.154900074E0,7.358799934E0
4.443009375E0,4.012199879E0,-6.332299709E0,8.372900009E0
4.452989063E0,4.843199730E0,-7.630899906E0,8.270899773E0
4.463000000E0,6.358399868E0,-9.048399925E0,6.986399651E0
4.473010938E0,7.911599636E0,-9.731699944E0,4.373399734E0
4.482990625E0,8.656599998E0,-9.566399574E0,6.811000109E-1
4.493003125E0,6.869699955E0,-7.904799938E0,-2.527199984E0
4.502981250E0,4.466599941E0,-6.568599701E0,-4.146299839E0
4.512993750E0,2.525199890E0,-4.548799992E0,-3.164899826E0
4.523004688E0,1.395399928E0,-3.617399931E0,-2.129400015E0
4.532984375E0,1.894000024E-1,-3.218099833E0,-1.620199919E0
4.542993750E0,-6.310999990E-1,-1.995299935E0,-2.437700033E0
4.553006250E0,-7.748000026E-1,-3.300999999E-1,-4.565899849E0
4.562985938E0,-2.379999869E-2,1.403100014E0,-6.477299690E0
4.572996875E0,-2.839999795E-1,3.061599970E0,-7.741600037E0
4.583007813E0,-1.333899975E0,4.910099983E0,-7.746199608E0
4.592987500E0,-2.045899868E0,6.419399738E0,-6.778399944E0
4.603000000E0,-2.648499966E0,7.803499699E0,-3.957899809E0
4.613010938E0,-4.056900024E0,9.686599731E0,4.772000015E-1
4.622990625E0,-4.719099998E0,1.179699993E1,7.028199673E0
4.633003125E0,-1.120199919E0,1.386509991E1,1.479689980E1
4.643012500E0,6.023799896E0,1.455319977E1,2.176210022E1
4.652992188E0,1.385999966E1,1.404099941E1,2.288029861E1
4.663003125E0,1.800529861E1,1.269829941E1,1.631859970E1
4.672982813E0,1.690049934E1,1.266739941E1,7.110099792E0
4.682993750E0,1.333329964E1,1.176189995E1,1.846599936E0
4.693006250E0,8.630899429E0,1.000759983E1,2.235100031E0
4.702985938E0,4.352399826E0,8.022199631E0,4.869899750E0
4.712995313E0,1.465999931E-1,6.407099724E0,5.318999767E0
4.723007813E0,-3.313599825E0,4.810199738E0,2.548399925E0
4.732987500E0,-4.640699863E0,3.638999939E0,-2.145099878E0
4.742998438E0,-6.720399857E0,1.379999995E0,-3.470899820E0
4.753010938E0,-7.501899719E0,-1.040400028E0,-5.430399895E0
4.762990625E0,-6.794099808E0,-3.272099972E0,-6.165400028E0
4.773001563E0,-4.145299911E0,-4.947899818E0,-6.402599812E0
4.783010938E0,-7.840999961E-1,-6.304699898E0,-6.216799736E0
4.792990625E0,2.408699989E0,-6.588599682E0,-6.174699783E0
4.803001563E0,2.395900011E0,-5.871299744E0,-7.249399662E0
4.812982813E0,6.444999576E-1,-5.543999672E0,-8.874099731E0
4.822993750E0,-1.715899944E0,-5.016900063E0,-9.674900055E0
4.833004688E0,-3.776700020E0,-4.583199978E0,-9.021499634E0
4.842984375E0,-5.622900009E0,-4.103300095E0,-8.424799919E0
4.852995313E0,-7.244599819E0,-4.026599884E0,-8.164799690E0
4.863006250E0,-8.313399315E0,-3.766499996E0,-7.886600018E0
4.872987500E0,-9.774899483E0,-3.046900034E0,-7.198799610E0
4.882996875E0,-1.106859970E1,-2.415499926E0,-6.748799801E0
4.893009375E0,-1.119810009E1,-1.801599979E0,-6.361000061E0
4.902987500E0,-1.001840019E1,-1.672299981E0,-5.547299862E0
4.913000000E0,-8.129199982E0,-1.999799967E0,-3.865899801E0
4.923010938E0,-6.045300007E0,-1.971199989E0,-1.477499962E0
4.932990625E0,-4.430599689E0,-1.569399953E0,6.741999984E-1
4.943001563E0,-3.834699869E0,-7.157999873E-1,2.030699968E0
4.952981250E0,-3.339299917E0,-2.816999853E-1,3.195600033E0
4.962992188E0,-2.640199900E0,2.275999933E-1,5.888899803E0
4.973003125E0,-1.489399910E0,4.898999929E-1,9.619500160E0
4.982982813E0,-7.505999804E-1,1.508499980E0,1.337459946E1
4.992995313E0,-1.473500013E0,3.305500031E0,1.485149956E1
5.003006250E0,-4.385299683E0,5.578299999E0,1.493529987E1
5.012984375E0,-9.285299301E0,7.518599987E0,1.663430023E1
5.022995313E0,-1.383419991E1,8.883199692E0,1.930949974E1
5.033009375E0,-1.364159966E1,8.300199509E0,2.076070023E1
5.042987500E0,-6.767199993E0,6.310999870E0,1.888119888E1
5.052998438E0,3.016999960E0,4.487100124E0,1.347309971E1
5.063009375E0,1.026910019E1,2.917399883E0,6.487799644E0
5.072989063E0,1.128170013E1,1.494199991E0,-3.310000002E-1
5.083001563E0,8.441299438E0,-1.594000012E-1,-3.652199984E0
5.093010938E0,3.987399817E0,-2.092299938E0,-2.474499941E0
5.102992188E0,7.317999601E-1,-3.858399868E0,1.240000010E0
5.113003125E0,2.389999926E-1,-4.337599754E0,3.160799980E0
5.122982813E0,2.552099943E0,-5.627699852E0,6.303799629E0
5.132993750E0,6.923999786E0,-6.418999672E0,8.016699791E0
5.143004688E0,1.173069954E1,-7.301099777E0,7.469999790E0
5.152984375E0,1.514449978E1,-7.926399708E0,5.762700081E0
5.162995313E0,1.685980034E1,-8.321499825E0,2.377399921E0
5.173006250E0,1.743999863E1,-8.994799614E0,-1.431699991E0
5.182985938E0,1.645610046E1,-9.309000015E0,-4.063899994E0
5.192996875E0,1.482709980E1,-9.359899521E0,-5.607500076E0
5.203009375E0,1.333139992E1,-9.076099396E0,-6.565700054E0
5.212987500E0,1.220440006E1,-8.591300011E0,-7.752899647E0
5.223000000E0,1.125439930E1,-7.542199612E0,-8.806099892E0
5.233010938E0,1.113409996E1,-6.609799862E0,-9.873199463E0
5.242990625E0,1.039779949E1,-6.154099941E0,-1.081989956E1
5.253001563E0,9.862799644E0,-6.024699688E0,-9.553799629E0
5.262981250E0,9.172800064E0,-5.002500057E0,-6.373600006E0
5.272993750E0,4.527299881E0,-3.553599834E0,-2.679100037E0
5.283006250E0,-1.125999928E0,-1.716899991E0,1.086199999E0
5.292982813E0,-5.457799911E0,1.398000002E0,4.139699936E0
5.302993750E0,-7.399499893E0,4.445699692E0,5.851199627E0
5.313006250E0,-7.923299789E0,7.799099922E0,8.964200020E0
5.322985938E0,-7.495800018E0,9.588699341E0,1.296339989E1
5.332996875E0,-5.605199814E0,1.026709938E1,1.688800049E1
5.343009375E0,-3.208299875E0,1.061030006E1,2.158129883E1
5.352987500E0,-1.536000013E0,1.067259979E1,2.634199905E1
5.362998438E0,2.903999984E-1,9.869400024E0,2.931849861E1
5.373009375E0,-1.549999975E-2,9.543000221E0,2.867519951E1
5.382989063E0,-2.111299992E0,8.917099953E0,2.254579926E1
5.393000000E0,-5.465699673E0,8.968799591E0,1.528619957E1
5.403012500E0,-9.260700226E0,9.017799377E0,8.968799591E0
5.412992188E0,-1.146329975E1,8.371799469E0,3.341899872E0
5.423003125E0,-1.068019962E1,7.538399696E0,-1.940499902E0
5.432982813E0,-7.207299709E0,7.224199772E0,-6.282499790E0
5.442992188E0,-4.130899906E0,6.806999683E0,-1.027139950E1
5.453004688E0,-2.291300058E0,5.832499981E0,-1.376979923E1
5.462984375E0,-1.253299952E0,4.181699753E0,-1.488579941E1
5.472996875E0,-9.822999835E-1,2.370499849E0,-1.341629982E1
5.483006250E0,-9.792999625E-1,1.402599931E0,-1.191720009E1
5.492985938E0,-1.252699971E0,-2.644000053E-1,-9.066699982E0
5.502996875E0,-1.502499938E0,-1.634799957E0,-8.638799667E0
5.513009375E0,-1.350199938E0,-2.492799997E0,-8.776700020E0
5.522989063E0,-1.218500018E0,-2.738099813E0,-9.427700043E0
5.533000000E0,-1.673900008E0,-2.846599817E0,-1.020569992E1
5.543010938E0,-2.672399998E0,-2.759099960E0,-1.120709991E1
5.552990625E0,-3.794499874E0,-2.846899986E0,-1.154449940E1
5.563001563E0,-4.993799686E0,-3.037099838E0,-1.109619999E1
5.572981250E0,-5.997200012E0,-3.534199953E0,-1.045059967E1
5.582992188E0,-6.236799717E0,-3.977399826E0,-9.444299698E0
5.593004688E0,-5.173500061E0,-4.170199871E0,-8.115099907E0
5.602984375E0,-2.862900019E0,-4.414599895E0,-6.465199947E0
5.612995313E0,-1.009999990E0,-4.444999695E0,-5.001699924E0
5.623006250E0,8.139999509E-1,-5.109099865E0,-3.434499979E0
5.632985938E0,1.045899987E0,-5.071700096E0,-9.512999654E-1
5.642995313E0,8.312000036E-1,-4.759799957E0,2.328899860E0
5.653007813E0,6.714999676E-1,-4.323100090E0,4.946399689E0
5.662987500E0,1.743000001E-1,-3.516299963E0,7.782899857E0
5.672998438E0,-7.222999930E-1,-2.148499966E0,1.030420017E1
5.683009375E0,-1.338500023E0,-9.347999692E-1,1.263070011E1
5.692989063E0,-2.072099924E0,3.343999982E-1,1.482870007E1
5.703000000E0,-3.701099873E0,1.906699896E0,1.619219971E1
5.713012500E0,-5.961699963E0,3.669699907E0,1.776519966E1
5.722992188E0,-8.033699989E0,5.260999680E0,1.832359886E1
5.733003125E0,-8.550199509E0,6.895199776E0,1.721579933E1
5.742982813E0,-7.291100025E0,7.987799644E0,1.464419937E1
5.752993750E0,-4.825599670E0,8.416799545E0,1.043470001E1
5.763004688E0,-1.304000020E0,7.733899593E0,5.281300068E0
5.772984375E0,3.248699903E0,6.181799889E0,5.347999930E-1
5.782995313E0,7.198899746E0,4.339499950E0,-2.476199865E0
5.793007813E0,9.716199875E0,2.015799999E0,-3.748799801E0
5.802985938E0,1.061880016E1,-9.085999727E-1,-3.253299952E0
5.812996875E0,1.084639931E1,-3.530099869E0,-1.882900000E0
5.823009375E0,1.071039963E1,-5.888000011E0,-3.296999931E-1
5.832989063E0,1.060989952E1,-7.401799679E0,1.197299957E0
5.843000000E0,1.096019936E1,-8.804900169E0,2.518899918E0
5.853010938E0,1.208329964E1,-9.292399406E0,3.698199987E0
5.862990625E0,1.256989956E1,-8.920299530E0,4.121999741E0
5.873001563E0,1.415069962E1,-8.003899574E0,4.313600063E0
5.882981250E0,1.498009968E1,-7.034100056E0,3.343099833E0
5.892992188E0,1.412839985E1,-6.512499809E0,2.900799990E0
5.903003125E0,1.226060009E1,-5.489399910E0,4.233999729E0
5.912984375E0,9.978300095E0,-4.228399754E0,7.524999619E0
5.922993750E0,8.620699883E0,-2.953500032E0,1.135120010E1
5.933006250E0,7.634099960E0,-2.220099926E0,1.445709991E1
5.942985938E0,6.689899921E0,-1.616699934E0,1.527899933E1
5.952996875E0,5.332900047E0,-4.925999939E-1,1.386319923E1
5.963007813E0,3.428200006E0,1.751299977E0,1.077110004E1
5.972987500E0,4.910000041E-2,4.125899792E0,4.709300041E0
5.982998438E0,-5.200500011E0,7.475899696E0,-1.794099927E0
5.993009375E0,-1.071759987E1,1.081610012E1,-6.149600029E0
6.002989063E0,-1.448659992E1,1.308019924E1,-6.519700050E0
6.013001563E0,-1.562500000E1,1.242280006E1,-4.314799786E0
6.023012500E0,-1.438949966E1,9.601499557E0,-1.812299967E0
6.032992188E0,-1.221850014E1,7.330099583E0,-5.338000059E-1
6.043003125E0,-9.741099358E0,5.526000023E0,-7.422999740E-1
6.052982813E0,-6.233900070E0,4.067100048E0,-1.922799945E0
6.062993750E0,-3.170099974E0,3.543699980E0,-4.145599842E0
6.073006250E0,-1.769099951E0,3.424299955E0,-6.867799759E0
6.082984375E0,-1.666499972E0,3.521099806E0,-8.686599731E0
6.092995313E0,-2.413499832E0,3.290499926E0,-9.409999847E0
6.103006250E0,-3.105099916E0,2.729899883E0,-9.044400215E0
6.112985938E0,-3.594699860E0,1.731599927E0,-8.455699921E0
6.122998438E0,-3.650699854E0,3.643999994E-1,-8.121500015E0
6.133009375E0,-3.182799816E0,-6.711999774E-1,-7.219399929E0
6.142989063E0,-2.541199923E0,-1.386299968E0,-6.280799866E0
6.153000000E0,-1.854599953E0,-1.993699908E0,-5.415299892E0
6.163010938E0,-9.474999905E-1,-2.311800003E0,-4.981100082E0
6.172990625E0,3.664999902E-1,-2.747099876E0,-4.325399876E0
6.183001563E0,1.594900012E0,-3.258699894E0,-3.498699903E0
6.192982813E0,2.573899984E0,-3.757099867E0,-2.679699898E0
6.202992188E0,2.595999956E0,-4.052799702E0,-1.748099923E0
6.213004688E0,2.195899963E0,-4.316599846E0,-2.175000012E-1
6.222984375E0,1.237999916E0,-4.598000050E0,1.632900000E0
6.232993750E0,6.487999558E-1,-4.003499985E0,3.429399967E0
6.243006250E0,-1.121999979E0,-3.888999939E0,3.747999907E0
6.252985938E0,-2.510399818E0,-2.824100018E0,3.804499865E0
6.262996875E0,-3.380899906E0,-1.650200009E0,3.253999949E0
6.273009375E0,-3.956799984E0,-1.118999958E0,4.429699898E0
6.282987500E0,-5.679999828E0,-4.387999773E-1,9.041500092E0
6.293000000E0,-7.447399616E0,-3.929999843E-2,1.357030010E1
6.303010938E0,-8.684199333E0,3.931999803E-1,1.589820004E1
6.312990625E0,-7.692999840E0,1.401499987E0,1.331239986E1
6.323001563E0,-3.999099970E0,2.703199863E0,7.592099667E0
6.333012500E0,3.373999894E-1,4.391399860E0,3.920899868E0
6.342992188E0,3.268199921E0,5.675199986E0,4.510999680E0
6.353003125E0,4.160799980E0,6.204799652E0,6.404799938E0
6.362982813E0,4.291100025E0,6.498499870E0,5.936699867E0
6.372993750E0,4.592000008E0,6.103199959E0,2.743000031E0
6.383004688E0,5.535399914E0,5.296099663E0,-9.835000038E-1
6.392984375E0,6.216000080E0,4.300099850E0,-3.654299974E0
6.402995313E0,6.630199909E0,2.527899981E0,-4.907099724E0
6.413007813E0,7.209799767E0,3.901999891E-1,-6.325199604E0
6.422987500E0,7.003900051E0,-1.443099976E0,-7.157199860E0
6.432998438E0,6.026700020E0,-2.543099880E0,-7.125499725E0
6.443009375E0,4.715499878E0,-3.385499954E0,-7.207900047E0
6.452989063E0,3.478999853E0,-4.373099804E0,-7.993700027E0
6.463000000E0,2.755599976E0,-5.045799732E0,-7.837899685E0
6.473010938E0,2.916699886E0,-5.588500023E0,-5.511600018E0
6.482990625E0,4.589900017E0,-6.476599693E0,-2.304299831E0
6.493001563E0,6.908999920E0,-8.042099953E0,6.222999692E-1
6.502981250E0,9.477299690E0,-9.329799652E0,1.956200004E0
6.512992188E0,1.160470009E1,-1.014379978E1,1.312500000E0
6.523004688E0,1.340880013E1,-1.026499939E1,-2.484999895E-1
6.532984375E0,1.322789955E1,-9.897899628E0,-1.593299985E0
6.542995313E0,1.143410015E1,-9.367199898E0,-1.306699991E0
6.553007813E0,8.260799408E0,-8.647999763E0,8.032999635E-1
6.562985938E0,5.104700089E0,-7.213199615E0,4.169099808E0
6.572996875E0,2.658699989E0,-5.414599895E0,8.151800156E0
6.583007813E0,1.900999904E0,-3.070799828E0,1.168309975E1
6.592987500E0,3.348399878E0,-7.559999824E-2,1.436459923E1
6.603000000E0,6.229599953E0,2.960500002E0,1.837399864E1
6.613009375E0,8.071100235E0,5.442399979E0,2.658230019E1
6.622990625E0,8.237899780E0,7.053499699E0,3.114449883E1
6.633001563E0,7.984299660E0,1.037319946E1,3.615049744E1
6.643012500E0,8.049699783E0,1.346059990E1,3.276969910E1
6.652992188E0,9.975399971E0,1.592910004E1,1.967239952E1
6.663003125E0,1.178849983E1,1.790469933E1,5.116199970E0
6.672984375E0,9.714300156E0,1.837959862E1,-5.931000113E-1
6.682993750E0,2.475800037E0,1.698729897E1,1.938799977E0
6.693004688E0,-7.153599739E0,1.468769932E1,4.963799953E0
6.702984375E0,-1.423289967E1,1.257639980E1,7.339799881E0
6.712995313E0,-1.758219910E1,9.691100121E0,8.171599388E0
6.723007813E0,-1.782670021E1,5.795700073E0,5.809899807E0
6.732985938E0,-1.596499920E1,2.615900040E0,1.482899904E0
6.742998438E0,-1.359389973E1,1.304499984E0,-4.446700096E0
6.753009375E0,-1.072879982E1,3.322999775E-1,-9.282199860E0
6.762989063E0,-8.346300125E0,-7.746999860E-1,-1.018529987E1
6.773000000E0,-7.491799831E0,-1.974099994E0,-7.616099834E0
6.783010938E0,-7.668699741E0,-2.814399958E0,-4.121799946E0
6.792992188E0,-7.481999874E0,-3.308300018E0,-1.876500010E0
6.803003125E0,-7.366699696E0,-3.211299896E0,-1.174199939E0
6.812982813E0,-6.756999969E0,-2.739399910E0,-1.890199900E0
6.822993750E0,-5.812399864E0,-1.924099922E0,-4.523600101E0
6.833004688E0,-3.930399895E0,-9.329999685E-1,-7.893499851E0
6.842984375E0,-2.341500044E0,8.509999514E-2,-1.082549953E1
6.852995313E0,-7.961999774E-1,8.440999985E-1,-1.259459972E1
6.863006250E0,3.658999801E-1,1.232999921E0,-1.351569939E1
6.872985938E0,1.255800009E0,9.548999667E-1,-1.353969955E1
6.882996875E0,2.286900043E0,-1.699999906E-3,-1.255009937E1
6.893007813E0,3.914599895E0,-1.436399937E0,-9.671299934E0
6.902987500E0,5.322499752E0,-2.166399956E0,-5.145299911E0
6.913000000E0,5.711799622E0,-2.175099850E0,-2.082999945E0
6.923009375E0,5.962699890E0,-2.213199854E0,-1.166700006E0
6.932990625E0,6.110099792E0,-2.145699978E0,-6.240000129E-1
6.943001563E0,5.754499912E0,-2.024600029E0,3.166999817E-1
6.953012500E0,5.604499817E0,-2.099400043E0,1.229799986E0
6.962992188E0,5.552499771E0,-2.240399837E0,2.096099854E0
6.973003125E0,5.265399933E0,-1.486499906E0,2.951200008E0
6.982982813E0,5.309000015E0,4.202999771E-1,3.526799917E0
6.992993750E0,4.687699795E0,1.664399981E0,3.725399971E0
7.003006250E0,4.874099731E0,4.577899933E0,4.779099941E0
7.012985938E0,5.065700054E0,7.817199707E0,8.538899422E0
7.022996875E0,3.978899956E0,1.029139996E1,1.798929977E1
7.033007813E0,7.328999639E-1,1.260879993E1,3.391329956E1
7.042987500E0,4.442999959E-1,1.433529949E1,4.934090042E1
7.052998438E0,6.243599892E0,1.476819992E1,5.531879807E1
7.063009375E0,1.638590050E1,1.443619919E1,4.816469955E1
7.072989063E0,2.594409943E1,1.364069939E1,3.409259796E1
7.083000000E0,2.870059967E1,1.245709991E1,2.166189957E1
7.093010938E0,2.433329964E1,1.019989967E1,1.441269970E1
7.102990625E0,1.608740044E1,6.506599903E0,1.137799931E1
7.113001563E0,6.954499722E0,2.554899931E0,9.491700172E0
7.122982813E0,-1.075299978E0,-6.600999832E-1,6.042500019E0
7.132993750E0,-6.985899925E0,-2.305899858E0,1.185599923E0
7.143004688E0,-1.084449959E1,-3.035300016E0,-4.111799717E0
7.152984375E0,-1.253380013E1,-3.976899862E0,-8.431699753E0
7.162995313E0,-1.290719986E1,-5.339999676E0,-1.205709934E1
7.173006250E0,-1.236450005E1,-6.567499638E0,-1.581639957E1
7.182985938E0,-1.184179974E1,-8.194899559E0,-1.901429939E1
7.192996875E0,-1.145370007E1,-1.050599957E1,-1.986610031E1
7.203007813E0,-1.087189960E1,-1.303349972E1,-1.765079880E1
7.212987500E0,-1.024139977E1,-1.505410004E1,-1.406509972E1
7.223000000E0,-8.759499550E0,-1.716689873E1,-1.119369984E1
7.233010938E0,-6.819699764E0,-1.864579964E1,-9.506099701E0
7.242990625E0,-5.022699833E0,-1.908429909E1,-9.012000084E0
7.253001563E0,-3.507399797E0,-1.793649864E1,-9.658100128E0
7.263012500E0,-2.662999868E0,-1.562309933E1,-1.177339935E1
7.272992188E0,-2.496899843E0,-1.273079967E1,-1.505889988E1
7.283003125E0,-2.254199982E0,-9.982699394E0,-1.832069969E1
7.292982813E0,-2.296799898E0,-7.357100010E0,-2.069680023E1
7.302993750E0,-2.481699944E0,-4.021599770E0,-2.118129921E1
7.313006250E0,-1.603299975E0,1.550999999E0,-1.800879860E1
7.322984375E0,2.034399986E0,4.311299801E0,-9.373499870E0
7.332996875E0,4.374199867E0,2.685999870E0,-2.847399950E0
7.343007813E0,5.801300049E0,1.294299960E0,2.519299984E0
7.352987500E0,6.103999615E0,6.838999987E-1,6.912199974E0
7.362998438E0,5.268599987E0,1.164099932E0,1.012259960E1
7.373009375E0,4.657999992E0,1.691299915E0,1.100189972E1
7.382989063E0,3.984999895E0,2.982499838E0,1.096589947E1
7.393001563E0,3.661799908E0,4.354099751E0,1.015429974E1
7.403010938E0,4.254099846E0,5.970599651E0,9.555799484E0
7.412990625E0,5.186800003E0,7.590099812E0,1.010159969E1
7.423003125E0,5.664000034E0,9.484600067E0,1.163999939E1
7.432982813E0,5.074500084E0,1.156949997E1,1.349059963E1
7.442993750E0,3.177899837E0,1.373259926E1,1.491809940E1
7.453004688E0,8.718000054E-1,1.662249947E1,1.783930016E1
7.462984375E0,4.601999819E-1,1.928890038E1,2.224959946E1
7.472995313E0,2.200799942E0,2.084109879E1,2.820310020E1
7.483006250E0,6.433099747E0,2.045590019E1,3.596640015E1
7.492985938E0,9.518400192E0,1.921909904E1,4.275119781E1
7.502996875E0,1.062580013E1,1.695089912E1,4.576569748E1
7.513009375E0,1.167949963E1,1.238239956E1,4.859429932E1
7.522987500E0,1.472959995E1,7.042899609E0,4.997689819E1
7.533000000E0,1.770969963E1,2.523000002E0,4.418090057E1
7.543010938E0,1.766020012E1,3.680999875E-1,2.959669876E1
7.552990625E0,1.441099930E1,-4.360999763E-1,1.214629936E1
7.563001563E0,1.032100010E1,-2.324000001E-1,-1.696999907E0
7.573012500E0,6.151099682E0,-4.539999738E-2,-8.682099342E0
7.582992188E0,1.910899997E0,-5.798000097E-1,-1.132339954E1
7.593003125E0,-1.545199990E0,-1.519799948E0,-1.275669956E1
7.602982813E0,-2.850100040E0,-2.507200003E0,-1.465609932E1
7.612993750E0,-2.592299938E0,-2.640199900E0,-1.720520020E1
7.623006250E0,-9.722999930E-1,-2.198099852E0,-1.879209900E1
7.632985938E0,4.942999780E-1,-2.056699991E0,-1.809070015E1
7.642995313E0,1.386999935E-1,-2.006099939E0,-1.465240002E1
7.653007813E0,-2.557399988E0,-1.843799949E0,-9.447299957E0
7.662987500E0,-4.625000000E0,-1.807899952E0,-4.983399868E0
