"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.743300625E1,-4.213795066E-1,3.179499865E0,-7.661445439E-2
4.743798125E1,-1.149216816E-1,3.485957623E0,-5.746083856E-1
4.744298594E1,1.915361285E-1,3.715801001E0,-8.810662031E-1
4.744799219E1,4.213795066E-1,3.945644379E0,-1.149216771E0
4.745299844E1,6.512228847E-1,4.175487995E0,-1.072602391E0
4.745800313E1,8.427590132E-1,4.290409565E0,-9.576807022E-1
4.746300938E1,9.959878922E-1,4.520252705E0,-6.895300746E-1
4.746798281E1,1.417367458E0,4.596867085E0,-2.681505978E-1
4.747298906E1,1.762132406E0,4.635174274E0,2.681505978E-1
4.747799375E1,2.030282974E0,4.673481941E0,1.072602391E0
4.748300000E1,2.260126352E0,4.635174274E0,2.145204782E0
4.748800625E1,2.413355350E0,4.558559895E0,3.141192675E0
4.749301094E1,2.336740971E0,4.596867085E0,4.328716755E0
4.749798438E1,2.336740971E0,4.826710701E0,5.324704647E0
4.750299062E1,2.298433542E0,5.209783077E0,6.473921299E0
4.750799688E1,1.877054095E0,5.861005783E0,7.354987621E0
4.751300313E1,1.570596337E0,6.933608055E0,8.312667847E0
4.751800781E1,9.576807022E-1,8.236053467E0,9.270348549E0
4.752298125E1,4.596867263E-1,9.500192642E0,1.045787334E1
4.752798750E1,3.064578176E-1,1.057279491E1,1.172201157E1
4.753299219E1,4.213795066E-1,1.156878281E1,1.306276417E1
4.753799844E1,1.340752959E0,1.260307789E1,1.402044487E1
4.754300469E1,2.719813108E0,1.352245140E1,1.451843929E1
4.754800938E1,4.367023945E0,1.436521053E1,1.474828243E1
4.755298438E1,5.937620163E0,1.539950562E1,1.524627686E1
4.755798906E1,6.895300865E0,1.639549255E1,1.597411346E1
4.756299531E1,7.048529625E0,1.758301735E1,1.658702850E1
4.756800000E1,6.435614109E0,1.857900429E1,1.662533569E1
4.757300625E1,4.290409565E0,1.926853561E1,1.677856636E1
4.757801094E1,1.187524080E0,1.965160751E1,1.777455330E1
4.758298594E1,-2.068590164E0,1.968991470E1,1.934514999E1
4.758799219E1,-4.826710701E0,1.930684280E1,2.122220421E1
4.759299844E1,-7.086836815E0,1.884715652E1,2.252464867E1
4.759800313E1,-8.734047890E0,1.854069710E1,2.306095123E1
4.760300938E1,-9.576807022E0,1.838746834E1,2.263957214E1
4.760798281E1,-9.615114212E0,1.819593239E1,2.164358330E1
4.761298750E1,-9.193734169E0,1.808101082E1,2.041775131E1
4.761799375E1,-8.197746277E0,1.765963173E1,1.915361404E1
4.762299844E1,-7.048529625E0,1.708502388E1,1.773624611E1
4.762800469E1,-5.784391403E0,1.624226379E1,1.628057098E1
4.763301094E1,-5.784391403E0,1.501643276E1,1.463336086E1
4.763798438E1,-4.290409565E0,1.528458405E1,1.463336086E1
4.764298906E1,-2.796427488E0,1.402044487E1,1.306276417E1
4.764799531E1,-1.302445769E0,1.294784260E1,1.141555405E1
4.765300156E1,-3.830722719E-2,1.164539719E1,9.921571732E0
4.765800625E1,9.576807022E-1,1.018972206E1,8.159439087E0
4.766301250E1,1.570596337E0,8.580819130E0,6.627150536E0
4.766798594E1,2.106897593E0,7.010222435E0,4.903325081E0
4.767299219E1,2.336740971E0,5.094861031E0,3.294421434E0
4.767799688E1,2.604891539E0,3.409343243E0,1.608903527E0
4.768300313E1,2.796427488E0,1.762132406E0,1.532289088E-1
4.768800938E1,2.834734917E0,0.000000000E0,-1.072602391E0
4.769298281E1,2.758120298E0,-1.570596337E0,-1.991975784E0
4.769798906E1,2.528276920E0,-2.987963676E0,-2.489969730E0
4.770299375E1,2.145204782E0,-4.175487995E0,-2.489969730E0
4.770800000E1,1.762132406E0,-5.209783077E0,-2.145204782E0
4.771300625E1,1.302445769E0,-6.090848923E0,-1.379060149E0
4.771801094E1,9.193734527E-1,-6.856993675E0,-5.363011956E-1
4.772298438E1,4.979939461E-1,-7.278373241E0,4.213795066E-1
4.772799063E1,1.149216816E-1,-7.584830761E0,1.417367458E0
4.773299688E1,-3.830722570E-1,-7.584830761E0,2.183511972E0
4.773800156E1,-8.044517636E-1,-7.393294811E0,2.834734917E0
4.774300781E1,-9.959878922E-1,-7.125144482E0,3.102885485E0
4.774798281E1,-1.302445769E0,-6.703764915E0,3.102885485E0
4.775298750E1,-1.532289028E0,-6.167463779E0,2.681505919E0
4.775799219E1,-1.532289028E0,-5.439626217E0,2.106897593E0
4.776299844E1,-1.340752959E0,-4.673481941E0,1.379060149E0
4.776800469E1,-1.187524080E0,-3.983951569E0,4.979939461E-1
4.777300938E1,-1.187524080E0,-3.409343243E0,-2.681505978E-1
4.777798281E1,-8.810662031E-1,-2.949656487E0,-1.149216771E0
4.778298906E1,-8.427590132E-1,-2.643198729E0,-1.915361404E0
4.778799531E1,-6.512228847E-1,-2.298433542E0,-2.451662540E0
4.779300000E1,-6.512228847E-1,-2.030282974E0,-2.911349297E0
4.779800625E1,-7.278373241E-1,-1.608903527E0,-3.064578056E0
4.780301094E1,-6.895300746E-1,-1.225831270E0,-2.949656487E0
4.780798594E1,-6.895300746E-1,-9.193734527E-1,-2.796427488E0
4.781299063E1,-8.810662031E-1,-6.129156351E-1,-2.413355350E0
4.781799688E1,-1.110909581E0,-3.447650373E-1,-1.723825216E0
4.782300156E1,-1.379060149E0,-2.298433632E-1,-9.193734527E-1
4.782800781E1,-1.685518026E0,-1.149216816E-1,1.149216816E-1
4.783298281E1,-2.068590164E0,7.661445439E-2,1.110909581E0
4.783798750E1,-2.298433542E0,2.298433632E-1,2.106897593E0
4.784299219E1,-2.604891539E0,3.447650373E-1,2.873042107E0
4.784799844E1,-2.758120298E0,4.213795066E-1,3.524264812E0
4.785300469E1,-2.873042107E0,4.596867263E-1,3.983951569E0
4.785800938E1,-2.873042107E0,5.746083856E-1,4.367023945E0
4.786298438E1,-2.949656487E0,5.746083856E-1,4.673481941E0
4.786798906E1,-2.949656487E0,5.746083856E-1,4.903325081E0
4.787299531E1,-3.102885485E0,6.512228847E-1,4.941632271E0
4.787800156E1,-3.102885485E0,8.044517636E-1,4.635174274E0
4.788300625E1,-3.102885485E0,9.193734527E-1,4.367023945E0
4.788801094E1,-3.026270866E0,1.072602391E0,4.252102375E0
4.789298594E1,-2.796427488E0,1.302445769E0,3.907337189E0
4.789799219E1,-2.719813108E0,1.455674648E0,3.524264812E0
4.790299688E1,-2.643198729E0,1.762132406E0,3.371036053E0
4.790800312E1,-2.681505919E0,2.106897593E0,3.294421434E0
4.791300938E1,-2.604891539E0,2.336740971E0,3.485957623E0
4.791798281E1,-2.643198729E0,2.643198729E0,3.869029999E0
4.792298750E1,-2.681505919E0,2.987963676E0,4.328716755E0
4.792799219E1,-2.758120298E0,3.294421434E0,4.750096321E0
4.793299844E1,-2.681505919E0,3.524264812E0,5.286397457E0
4.793800469E1,-2.528276920E0,3.754108191E0,6.052541733E0
4.794301094E1,-2.183511972E0,3.907337189E0,7.354987621E0
4.794798438E1,-1.685518026E0,4.405331135E0,9.232041359E0
4.795299063E1,-1.149216771E0,5.056553841E0,1.133893967E1
4.795799531E1,-6.895300746E-1,5.899312973E0,1.356075859E1
4.796300156E1,-7.661445439E-2,6.665457726E0,1.555273438E1
4.796800625E1,6.129156351E-1,7.393294811E0,1.697010231E1
4.797301250E1,1.379060149E0,8.312667847E0,1.773624611E1
4.797798594E1,2.260126352E0,9.308655739E0,1.785116768E1
4.798299219E1,2.987963676E0,1.049618053E1,1.769793892E1
4.798799688E1,3.485957623E0,1.183693314E1,1.712333107E1
4.799300312E1,3.677493811E0,1.294784260E1,1.620395660E1
4.799800938E1,3.562572241E0,1.390552330E1,1.513135433E1
4.800298281E1,3.179499865E0,1.463336086E1,1.405875206E1
4.800798906E1,2.528276920E0,1.543781281E1,1.352245140E1
4.801299375E1,1.647210717E0,1.585919189E1,1.405875206E1
4.801800000E1,8.427590132E-1,1.593580627E1,1.555273438E1
4.802300625E1,8.427590132E-1,1.593580627E1,1.765963173E1
4.802801094E1,3.830722719E-2,1.593580627E1,1.765963173E1
4.803298438E1,-5.746083856E-1,1.551442719E1,1.957499313E1
4.803799063E1,-1.455674648E0,1.470997524E1,2.133712578E1
4.804299531E1,-2.068590164E0,1.367568016E1,2.263957214E1
4.804800156E1,-2.489969730E0,1.244984913E1,2.317587280E1
4.805300781E1,-2.873042107E0,1.122401714E1,2.306095123E1
4.805798125E1,-2.719813108E0,1.015141487E1,2.206496239E1
4.806298594E1,-2.336740971E0,9.040505409E0,2.060928917E1
4.806799219E1,-2.030282974E0,8.082824707E0,1.861731148E1
4.807300000E1,-1.532289028E0,7.316680431E0,1.624226379E1
4.807800312E1,-1.187524080E0,6.627150536E0,1.386721611E1
4.808300938E1,-8.427590132E-1,5.937620163E0,1.160709000E1
4.808798438E1,-5.363011956E-1,5.324704647E0,9.385271072E0
4.809298906E1,-3.447650373E-1,4.711789131E0,7.316680431E0
4.809799375E1,-3.830722719E-2,4.175487995E0,5.324704647E0
4.810300000E1,3.830722570E-1,3.830722809E0,3.677493811E0
4.810800625E1,6.129156351E-1,3.409343243E0,2.068590164E0
4.811301094E1,6.895300746E-1,3.256114244E0,8.427590132E-1
4.811798594E1,8.044517636E-1,3.256114244E0,0.000000000E0
4.812299062E1,6.895300746E-1,3.256114244E0,-4.596867263E-1
4.812799688E1,4.213795066E-1,3.332728863E0,-3.830722570E-1
4.813300156E1,1.915361285E-1,3.294421434E0,-1.149216816E-1
4.813800781E1,-7.661445439E-2,3.217807055E0,4.213795066E-1
4.814298125E1,-4.213795066E-1,3.179499865E0,9.959878922E-1
4.814798750E1,-7.661445141E-1,2.911349297E0,1.493981838E0
4.815299375E1,-9.959878922E-1,2.681505919E0,1.953668594E0
4.815799844E1,-1.110909581E0,2.489969730E0,2.260126352E0
4.816300469E1,-1.034295082E0,2.375048161E0,2.489969730E0
4.816801094E1,-8.810662031E-1,2.260126352E0,2.528276920E0
4.817298438E1,-6.129156351E-1,2.068590164E0,2.375048161E0
4.817798906E1,-4.213795066E-1,1.877054095E0,2.145204782E0
4.818299531E1,-1.915361285E-1,1.723825216E0,1.647210717E0
4.818800156E1,-3.830722719E-2,1.493981838E0,1.225831270E0
4.819300781E1,1.915361285E-1,1.455674648E0,6.895300746E-1
4.819801250E1,3.830722570E-1,1.417367458E0,3.064578176E-1
4.820298594E1,6.129156351E-1,1.340752959E0,0.000000000E0
4.820799219E1,8.427590132E-1,1.455674648E0,-4.213795066E-1
4.821299688E1,1.034295082E0,1.608903527E0,-8.810662031E-1
4.821800312E1,1.302445769E0,1.685518026E0,-1.149216771E0
4.822300781E1,1.493981838E0,1.685518026E0,-1.149216771E0
4.822798281E1,1.838746905E0,1.800439715E0,-9.959878922E-1
4.823298906E1,2.030282974E0,1.762132406E0,-8.427590132E-1
4.823799375E1,2.260126352E0,1.762132406E0,-4.596867263E-1
4.824300000E1,2.413355350E0,1.723825216E0,7.661445439E-2
4.824800469E1,2.413355350E0,1.723825216E0,6.129156351E-1
4.825301094E1,2.451662540E0,1.685518026E0,1.149216771E0
4.825798438E1,2.375048161E0,1.723825216E0,1.608903527E0
4.826299062E1,2.183511972E0,2.030282974E0,2.451662540E0
4.826799531E1,2.183511972E0,2.030282974E0,2.451662540E0
4.827300156E1,2.183511972E0,2.221819162E0,2.796427488E0
4.827800781E1,2.298433542E0,2.413355350E0,3.102885485E0
4.828301250E1,2.298433542E0,2.489969730E0,3.485957623E0
4.828798594E1,2.413355350E0,2.681505919E0,3.907337189E0
4.829299219E1,2.528276920E0,3.026270866E0,4.520252705E0
4.829799688E1,2.604891539E0,3.332728863E0,5.554547787E0
4.830300313E1,2.758120298E0,3.754108191E0,6.703764915E0
4.830800938E1,3.141192675E0,4.443638325E0,8.312667847E0
4.831298438E1,3.754108191E0,5.439626217E0,1.049618053E1
4.831798906E1,4.175487995E0,6.473921299E0,1.271799946E1
4.832299375E1,4.865017891E0,7.508216381E0,1.474828243E1
4.832800000E1,6.167463779E0,8.772355080E0,1.605072784E1
4.833300625E1,8.006210327E0,1.034295177E1,1.635718536E1
4.833801094E1,9.806650162E0,1.206677628E1,1.574427032E1
4.834298438E1,1.095586681E1,1.375229454E1,1.451843929E1
4.834799062E1,1.091755962E1,1.524627686E1,1.241154194E1
4.835299531E1,9.385271072E0,1.624226379E1,1.022802925E1
4.835800312E1,6.742072105E0,1.689348793E1,8.465897560E0
4.836300781E1,3.945644379E0,1.719994545E1,7.584830761E0
4.836798125E1,1.723825216E0,1.758301735E1,7.929595947E0
4.837298750E1,-3.830722719E-2,1.796608925E1,9.346963882E0
4.837799219E1,-1.800439715E0,1.842577553E1,1.164539719E1
4.838299844E1,-3.294421434E0,1.865562057E1,1.455674648E1
4.838800313E1,-4.252102375E0,1.865562057E1,1.758301735E1
4.839300938E1,-4.635174274E0,1.827254677E1,2.041775131E1
4.839798438E1,-4.596867085E0,1.739148140E1,2.279280090E1
4.840298906E1,-4.596867085E0,1.612734222E1,2.428678131E1
4.840799375E1,-4.175487995E0,1.612734222E1,2.428678131E1
4.841300000E1,-3.447650433E0,1.459505367E1,2.444001007E1
4.841800625E1,-2.451662540E0,1.298614979E1,2.367386627E1
4.842301250E1,-1.417367458E0,1.156878281E1,2.233311272E1
4.842798594E1,-5.746083856E-1,1.038125896E1,2.099236107E1
4.843299219E1,0.000000000E0,9.423578262E0,1.942176437E1
4.843799688E1,1.915361285E-1,8.695740700E0,1.773624611E1
4.844300156E1,7.661445439E-2,8.082824707E0,1.601242065E1
4.844800781E1,-2.298433632E-1,7.584830761E0,1.432690334E1
4.845298281E1,-5.746083856E-1,6.856993675E0,1.279461384E1
4.845798750E1,-9.193734527E-1,6.090848923E0,1.114740276E1
4.846299375E1,-1.264138460E0,5.248090267E0,9.385271072E0
4.846799844E1,-1.455674648E0,4.367023945E0,7.738059998E0
4.847300469E1,-1.608903527E0,3.447650433E0,6.244078159E0
4.847801094E1,-1.685518026E0,2.451662540E0,5.018246651E0
4.848298438E1,-1.800439715E0,1.340752959E0,4.060565948E0
4.848798906E1,-1.800439715E0,5.746083856E-1,3.447650433E0
4.849299375E1,-1.838746905E0,-1.149216816E-1,3.141192675E0
4.849800156E1,-2.068590164E0,-8.427590132E-1,2.987963676E0
4.850300625E1,-2.336740971E0,-1.417367458E0,3.141192675E0
4.850801094E1,-2.681505919E0,-1.838746905E0,3.447650433E0
4.851298594E1,-3.026270866E0,-2.183511972E0,3.754108191E0
4.851799062E1,-3.371036053E0,-2.528276920E0,4.137180328E0
4.852299688E1,-3.639186621E0,-2.834734917E0,4.367023945E0
4.852800313E1,-3.562572241E0,-3.141192675E0,4.750096321E0
4.853300781E1,-3.485957623E0,-3.409343243E0,4.826710701E0
4.853798281E1,-3.332728863E0,-3.524264812E0,4.788403511E0
4.854298750E1,-3.217807055E0,-3.677493811E0,4.481945515E0
4.854799375E1,-3.179499865E0,-3.715801001E0,4.098873138E0
4.855300000E1,-3.179499865E0,-3.600879431E0,3.600879431E0
4.855800469E1,-3.179499865E0,-3.485957623E0,2.987963676E0
4.856301094E1,-3.102885485E0,-3.447650433E0,2.298433542E0
4.856798438E1,-2.834734917E0,-3.332728863E0,1.570596337E0
4.857299062E1,-2.643198729E0,-3.179499865E0,9.959878922E-1
4.857799531E1,-2.528276920E0,-2.987963676E0,2.681505978E-1
4.858300156E1,-2.375048161E0,-2.987963676E0,-2.681505978E-1
4.858800625E1,-2.183511972E0,-2.834734917E0,-5.746083856E-1
4.859301250E1,-2.030282974E0,-2.643198729E0,-1.110909581E0
4.859798750E1,-1.991975784E0,-2.489969730E0,-1.379060149E0
4.860299219E1,-1.991975784E0,-2.298433542E0,-1.493981838E0
4.860799844E1,-1.953668594E0,-2.068590164E0,-1.493981838E0
4.861300313E1,-1.953668594E0,-1.762132406E0,-1.225831270E0
4.861800938E1,-1.953668594E0,-1.379060149E0,-8.427590132E-1
4.862298438E1,-2.030282974E0,-1.110909581E0,-2.681505978E-1
4.862798906E1,-2.106897593E0,-9.576807022E-1,6.129156351E-1
4.863299375E1,-2.145204782E0,-9.193734527E-1,1.647210717E0
4.863800000E1,-2.030282974E0,-8.810662031E-1,2.681505919E0
4.864300625E1,-2.068590164E0,-9.193734527E-1,3.639186621E0
4.864801094E1,-1.991975784E0,-8.810662031E-1,4.558559895E0
4.865298438E1,-1.723825216E0,-8.427590132E-1,5.209783077E0
4.865799063E1,-1.493981838E0,-5.363011956E-1,5.975927353E0
4.866299688E1,-1.264138460E0,0.000000000E0,6.665457726E0
4.866800156E1,-1.072602391E0,7.661445141E-1,7.431602001E0
4.867300938E1,-8.810662031E-1,1.570596337E0,8.350975990E0
4.867798125E1,-7.278373241E-1,2.643198729E0,9.346963882E0
4.868298750E1,-6.129156351E-1,3.754108191E0,1.095586681E1
4.868799219E1,-6.129156351E-1,4.558559895E0,1.325430107E1
4.869299844E1,-6.129156351E-1,5.248090267E0,1.635718536E1
4.869800312E1,-2.298433632E-1,5.822698593E0,1.976652908E1
4.870300938E1,3.447650373E-1,6.627150536E0,2.267787933E1
4.870798281E1,1.379060149E0,7.469909191E0,2.444001007E1
4.871298906E1,2.873042107E0,8.465897560E0,2.470816231E1
4.871799531E1,4.865017891E0,9.346963882E0,2.371217346E1
4.872300156E1,6.895300865E0,1.095586681E1,2.175850487E1
4.872800625E1,8.274360657E0,1.290953541E1,1.923022842E1
4.873301250E1,9.002198219E0,1.509304714E1,1.608903503E1
4.873798594E1,9.040505409E0,1.746809578E1,1.260307789E1
4.874299063E1,8.887276649E0,1.949837875E1,9.002198219E0
4.874799688E1,8.695740700E0,2.126051140E1,6.014234543E0
4.875300313E1,8.082824707E0,2.271618652E1,4.865017891E0
4.875800938E1,6.397306919E0,2.359725189E1,6.358999729E0
4.876298281E1,3.754108191E0,2.390370941E1,1.045787334E1
4.876798750E1,7.661445141E-1,2.348233032E1,1.528458405E1
4.877299375E1,-1.608903527E0,2.187342644E1,1.926853561E1
4.877799844E1,-3.409343243E0,1.961330032E1,2.221819115E1
4.878300469E1,-4.481945515E0,1.712333107E1,2.394201660E1
4.878801094E1,-5.094861031E0,1.467166805E1,2.478477669E1
4.879298438E1,-5.094861031E0,1.467166805E1,2.478477669E1
4.879798906E1,-5.056553841E0,1.252646351E1,2.466985512E1
4.880299531E1,-4.750096321E0,1.068771648E1,2.386540222E1
4.880800156E1,-4.175487995E0,9.155426979E0,2.221819115E1
4.881300625E1,-3.409343243E0,7.967903137E0,1.984314346E1
4.881801250E1,-2.758120298E0,7.278373241E0,1.681687355E1
4.882298594E1,-2.336740971E0,6.665457726E0,1.356075859E1
4.882799063E1,-1.877054095E0,6.473921299E0,1.064940929E1
4.883299688E1,-1.608903527E0,6.244078159E0,7.929595947E0
4.883800312E1,-1.647210717E0,6.014234543E0,5.324704647E0
4.884300938E1,-1.723825216E0,5.746084213E0,3.026270866E0
4.884798281E1,-1.800439715E0,5.554547787E0,1.225831270E0
4.885298906E1,-2.068590164E0,5.094861031E0,-1.532289088E-1
4.885799375E1,-2.106897593E0,4.673481941E0,-1.340752959E0
4.886300000E1,-2.145204782E0,4.137180328E0,-2.221819162E0
4.886800469E1,-2.145204782E0,3.639186621E0,-2.796427488E0
4.887301094E1,-1.991975784E0,2.873042107E0,-3.409343243E0
4.887798438E1,-1.838746905E0,2.260126352E0,-3.715801001E0
4.888299063E1,-1.570596337E0,1.570596337E0,-3.869029999E0
4.888799531E1,-1.072602391E0,9.193734527E-1,-3.907337189E0
4.889300156E1,-5.363011956E-1,3.447650373E-1,-3.869029999E0
4.889800781E1,-1.149216816E-1,-2.298433632E-1,-3.754108191E0
4.890298125E1,3.830722570E-1,-6.512228847E-1,-3.715801001E0
4.890798750E1,9.193734527E-1,-1.264138460E0,-3.600879431E0
4.891299219E1,1.379060149E0,-1.723825216E0,-3.409343243E0
4.891799844E1,1.877054095E0,-1.953668594E0,-3.217807055E0
4.892300312E1,2.221819162E0,-2.030282974E0,-2.987963676E0
4.892800938E1,2.413355350E0,-1.953668594E0,-2.873042107E0
4.893298281E1,2.528276920E0,-1.723825216E0,-2.758120298E0
4.893798906E1,2.604891539E0,-1.608903527E0,-2.566584110E0
4.894299375E1,2.566584110E0,-1.379060149E0,-2.719813108E0
4.894800000E1,2.528276920E0,-1.149216771E0,-2.796427488E0
4.895300469E1,2.528276920E0,-8.810662031E-1,-2.987963676E0
4.895801094E1,2.489969730E0,-5.363011956E-1,-3.141192675E0
4.896298594E1,2.528276920E0,-1.915361285E-1,-3.256114244E0
4.896799063E1,2.566584110E0,1.149216816E-1,-3.332728863E0
4.897299531E1,2.681505919E0,4.979939461E-1,-3.256114244E0
4.897800156E1,2.643198729E0,8.810662031E-1,-3.064578056E0
4.898300781E1,2.451662540E0,1.302445769E0,-2.566584110E0
4.898798125E1,2.298433542E0,1.800439715E0,-1.838746905E0
4.899298750E1,2.145204782E0,2.298433542E0,-1.110909581E0
4.899799375E1,1.953668594E0,2.719813108E0,-3.830722570E-1
4.900299844E1,1.762132406E0,3.026270866E0,2.681505978E-1
4.900800469E1,1.685518026E0,3.141192675E0,1.149216771E0
4.901300938E1,1.647210717E0,3.256114244E0,2.145204782E0
4.901798281E1,1.493981838E0,3.409343243E0,3.332728863E0
4.902298906E1,1.532289028E0,3.677493811E0,4.481945515E0
4.902799375E1,1.723825216E0,3.907337189E0,5.784391403E0
4.903300156E1,2.183511972E0,4.367023945E0,7.125144482E0
4.903800625E1,2.834734917E0,4.979939461E0,8.427590370E0
4.904301250E1,3.830722809E0,5.592854977E0,9.615114212E0
4.904798594E1,5.171475887E0,6.244078159E0,1.095586681E1
4.905299062E1,6.780379295E0,7.201758862E0,1.222000504E1
4.905799688E1,8.542511940E0,8.465897560E0,1.340752983E1
4.906300312E1,1.057279491E1,9.653421402E0,1.425028896E1
4.906800781E1,1.237323475E1,1.122401714E1,1.421198082E1
4.907298281E1,1.379060173E1,1.329260826E1,1.290953541E1
4.907798750E1,1.451843929E1,1.578257751E1,9.615114212E0
4.908299375E1,1.459505367E1,1.842577553E1,4.826710701E0
4.908799844E1,1.333091545E1,2.110728264E1,7.278373241E-1
4.909300469E1,1.087925243E1,2.371217346E1,-1.072602391E0
4.909801094E1,7.776367188E0,2.604891396E1,3.830722570E-1
4.910298438E1,4.290409565E0,2.781104660E1,4.367023945E0
4.910799063E1,1.187524080E0,2.846227074E1,9.423578262E0
4.911299531E1,-1.532289028E0,2.784935379E1,1.440351772E1
4.911800156E1,-3.562572241E0,2.601060677E1,1.907699966E1
4.912300625E1,-4.558559895E0,2.321417999E1,2.348233032E1
4.912801250E1,-4.635174274E0,2.011129379E1,2.704490280E1
4.913298594E1,-3.945644379E0,1.689348793E1,2.934333611E1
4.913799219E1,-2.873042107E0,1.386721611E1,3.033932304E1
4.914299688E1,-1.685518026E0,1.130063248E1,3.010947990E1
4.914800312E1,-3.830722570E-1,8.887276649E0,2.853888512E1
4.915300938E1,8.044517636E-1,6.933608055E0,2.593399239E1
4.915798281E1,1.762132406E0,5.477933407E0,2.279280090E1
4.916298750E1,2.413355350E0,4.443638325E0,1.965160751E1
4.916799375E1,2.796427488E0,3.869029999E0,1.643379974E1
4.917300000E1,2.796427488E0,3.869029999E0,1.336922264E1
4.917800469E1,2.987963676E0,3.371036053E0,1.340752983E1
4.918301094E1,2.949656487E0,3.026270866E0,1.103248119E1
4.918798438E1,2.643198729E0,2.681505919E0,8.848969460E0
4.919299062E1,2.106897593E0,2.221819162E0,7.201758862E0
4.919799531E1,1.417367458E0,1.800439715E0,5.822698593E0
4.920300156E1,8.427590132E-1,1.149216771E0,4.635174274E0
4.920800781E1,2.298433632E-1,5.363011956E-1,4.022258759E0
4.921298125E1,-3.447650373E-1,-2.681505978E-1,3.869029999E0
4.921798750E1,-8.427590132E-1,-1.149216771E0,4.098873138E0
4.922299219E1,-1.379060149E0,-2.030282974E0,4.481945515E0
4.922799844E1,-1.877054095E0,-2.911349297E0,5.018246651E0
4.923300312E1,-2.375048161E0,-3.869029999E0,5.784391403E0
4.923800938E1,-2.949656487E0,-4.788403511E0,6.627150536E0
4.924298281E1,-3.371036053E0,-5.516240597E0,7.508216381E0
4.924798906E1,-3.907337189E0,-6.282385349E0,8.542511940E0
4.925299375E1,-4.405331135E0,-7.010222435E0,9.308655739E0
4.925800000E1,-4.826710701E0,-7.623138428E0,9.844957352E0
4.926300625E1,-5.707777023E0,-8.159439087E0,9.998186111E0
