"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.949975000E0,-2.007499933E0,-2.828500032E0,-8.927299500E0
3.959985938E0,-1.877799988E0,-2.527099848E0,-9.548399925E0
3.969996875E0,-2.224099874E0,-1.973599911E0,-1.008059978E1
3.979976563E0,-2.981699944E0,-1.470799923E0,-1.019679928E1
3.989989063E0,-3.537199974E0,-9.320999980E-1,-9.472099304E0
3.999998438E0,-4.292999744E0,-4.807999730E-1,-7.467000008E0
4.009979688E0,-5.597499847E0,4.001999795E-1,-3.182899952E0
4.019990625E0,-6.491600037E0,1.436200023E0,1.355299950E0
4.030001563E0,-6.901499748E0,2.277299881E0,6.514400005E0
4.039981250E0,-7.348599911E0,3.792799950E0,1.090209961E1
4.049992188E0,-7.651099682E0,6.031799793E0,1.440170002E1
4.059971875E0,-8.396599770E0,7.849199772E0,1.763759995E1
4.069982813E0,-1.015509987E1,8.721300125E0,1.999510002E1
4.079993750E0,-1.247340012E1,8.825799942E0,2.017669868E1
4.089973438E0,-1.451519966E1,9.240499496E0,1.966650009E1
4.099984375E0,-1.422359943E1,8.651800156E0,1.994719887E1
4.109996875E0,-1.018459988E1,6.227900028E0,2.035269928E1
4.119976563E0,-3.474099874E0,2.847899914E0,1.891689873E1
4.129987500E0,3.966799974E0,-1.759999990E-2,1.551239967E1
4.139998438E0,9.873000145E0,-2.207099915E0,1.087449932E1
4.149978125E0,1.312949944E1,-4.000299931E0,6.972799778E0
4.159989063E0,1.413339996E1,-5.376599789E0,4.401000023E0
4.170000000E0,1.359469986E1,-6.431499958E0,2.802799940E0
4.179979688E0,1.224359989E1,-7.081500053E0,1.509299994E0
4.189992188E0,1.085960007E1,-7.705999851E0,3.461999893E-1
4.200001563E0,9.974699974E0,-8.181499481E0,-6.190999746E-1
4.209982813E0,9.148799896E0,-8.772500038E0,-1.434199929E0
4.219993750E0,8.482500076E0,-9.430199623E0,-1.790899992E0
4.229973438E0,8.189000130E0,-1.011339951E1,-1.491899967E0
4.239984375E0,8.263799667E0,-1.070739937E1,-7.243999839E-1
4.249995313E0,8.807199478E0,-1.118629932E1,1.704999954E-1
4.259975000E0,9.409399986E0,-1.152579975E1,3.027999997E-1
4.269985938E0,9.836899757E0,-1.137819958E1,-5.532999635E-1
4.279996875E0,1.016559982E1,-1.095020008E1,-2.505199909E0
4.289976563E0,1.025869942E1,-1.021519947E1,-5.037600040E0
4.299989063E0,9.798399925E0,-9.287699699E0,-7.000000000E0
4.309998438E0,8.505299568E0,-8.309800148E0,-7.695299625E0
4.319979688E0,6.871699810E0,-7.407899857E0,-7.233500004E0
4.329990625E0,5.699199677E0,-6.201600075E0,-5.765699863E0
4.340001563E0,5.248399734E0,-4.935100079E0,-3.747900009E0
4.349981250E0,5.731499672E0,-3.764899969E0,-1.738799930E0
4.359992188E0,5.713699818E0,-2.775199890E0,-6.796999574E-1
4.369973438E0,4.566199780E0,-2.327800035E0,-1.031499982E0
4.379982813E0,3.105899811E0,-1.753699899E0,-1.296000004E0
4.389993750E0,2.163699865E0,-1.233199954E0,-3.332999945E-1
4.399973438E0,8.332999945E-1,-5.320999622E-1,1.855499983E0
4.409984375E0,-2.430500031E0,-1.569999941E-2,4.230599880E0
4.419995313E0,-5.880499840E0,1.081599951E0,7.349299908E0
4.429976563E0,-8.415100098E0,2.449800014E0,1.213529968E1
4.439987500E0,-1.055060005E1,3.916799784E0,1.599379921E1
4.449998438E0,-1.213579941E1,5.661399841E0,1.557719994E1
4.459978125E0,-1.297079945E1,8.201999664E0,1.061759949E1
4.469989063E0,-1.248819923E1,1.121700001E1,3.772599936E0
4.480000000E0,-1.120099926E1,1.359630013E1,-1.721099973E0
4.489979688E0,-1.070529938E1,1.427399921E1,-2.985299826E0
4.499990625E0,-1.123049927E1,1.225109959E1,1.557899952E0
4.510001563E0,-1.250299931E1,8.250599861E0,8.656399727E0
4.519982813E0,-1.435859966E1,3.909399986E0,1.486079979E1
4.529993750E0,-1.646349907E1,1.231400013E0,1.731900024E1
4.539973438E0,-1.706459999E1,1.290999949E-1,1.585039997E1
4.549984375E0,-1.544529915E1,1.595000029E-1,1.150010014E1
4.559995313E0,-1.191149998E1,6.839999557E-1,5.980299950E0
4.569975000E0,-1.126189995E1,4.143999815E-1,6.043799877E0
4.579985938E0,-7.490099907E0,1.098600030E0,1.266499996E0
4.589996875E0,-4.105899811E0,1.708699942E0,-1.964499950E0
4.599976563E0,-2.099599838E0,2.087499857E0,-3.834699869E0
4.609989063E0,-1.120999932E0,2.010699987E0,-4.424200058E0
4.620000000E0,-6.980999708E-1,1.406000018E0,-4.416999817E0
4.629979688E0,-1.812999994E-1,7.906000018E-1,-3.946399927E0
4.639990625E0,6.794999838E-1,4.666999876E-1,-3.287299871E0
4.650001563E0,2.388799906E0,5.385000110E-1,-2.995800018E0
4.659981250E0,4.096899986E0,1.438599944E0,-3.436999798E0
4.669992188E0,5.751599789E0,2.799499989E0,-5.302000046E0
4.679971875E0,6.203599930E0,4.177000046E0,-7.212999821E0
4.689982813E0,5.432600021E0,5.412199974E0,-8.206899643E0
4.699993750E0,3.453299999E0,6.160899639E0,-7.754099846E0
4.709973438E0,7.013999820E-1,6.481099606E0,-6.148699760E0
4.719985938E0,-2.805999994E0,6.880399704E0,-4.014199734E0
4.729996875E0,-6.749699593E0,7.546599865E0,-2.111899853E0
4.739976563E0,-1.028329945E1,8.038800240E0,-8.172999620E-1
4.749987500E0,-1.242399979E1,8.038000107E0,6.394999623E-1
4.759998438E0,-1.285589981E1,7.437599659E0,2.625000000E0
4.769978125E0,-1.171119976E1,6.192499638E0,4.406899929E0
4.779989063E0,-9.816699982E0,4.592199802E0,4.988299847E0
4.790000000E0,-7.660499573E0,3.170699835E0,5.174699783E0
4.799982813E0,-5.826900005E0,1.930199981E0,6.383599758E0
4.809992188E0,-4.563199997E0,7.050999999E-1,8.914199829E0
4.820003125E0,-3.466300011E0,-6.287999749E-1,1.209410000E1
4.829982813E0,-3.021299839E0,-7.802999616E-1,1.427819920E1
4.839995313E0,-3.799700022E0,8.396999836E-1,1.348499966E1
4.849973438E0,-5.668900013E0,4.037199974E0,1.100719929E1
4.859984375E0,-7.400799751E0,6.157599926E0,1.084119987E1
4.869995313E0,-7.980999947E0,5.802399635E0,1.438829994E1
4.879975000E0,-8.032899857E0,3.440899849E0,1.919589996E1
4.889985938E0,-7.595399857E0,-2.236000001E-1,2.099749947E1
4.899996875E0,-6.334499836E0,-3.834299803E0,1.998519897E1
4.909976563E0,-3.833799839E0,-7.041199684E0,1.760339928E1
4.919989063E0,-2.439000010E-1,-9.375000000E0,1.496899986E1
4.930000000E0,3.974900007E0,-1.047119999E1,1.164859962E1
4.939979688E0,7.836899757E0,-1.016469955E1,7.460299969E0
4.949990625E0,1.103189945E1,-9.260499954E0,2.728299856E0
4.960001563E0,1.286149979E1,-8.308499336E0,-1.484499931E0
4.969981250E0,1.374689960E1,-7.913799763E0,-4.408400059E0
4.979992188E0,1.404850006E1,-7.967199802E0,-5.320199966E0
4.989971875E0,1.324349976E1,-8.519800186E0,-4.964600086E0
4.999982813E0,1.196869946E1,-9.133999825E0,-3.985699892E0
5.009995313E0,1.087329960E1,-9.659699440E0,-2.826200008E0
5.019975000E0,1.018229961E1,-9.882199287E0,-2.325500011E0
5.029985938E0,1.033220005E1,-9.591499329E0,-2.987399817E0
5.039996875E0,1.074790001E1,-8.724999428E0,-4.651999950E0
5.049976563E0,1.104539967E1,-7.522699833E0,-6.810899734E0
5.059987500E0,1.121189976E1,-6.291599751E0,-8.839300156E0
5.069998438E0,1.088910007E1,-5.293600082E0,-1.006639957E1
5.079978125E0,1.001749992E1,-4.412600040E0,-1.071049976E1
5.089989063E0,8.309399605E0,-3.504199982E0,-1.074289989E1
5.100000000E0,6.243700027E0,-2.790799856E0,-1.032259941E1
5.109979688E0,4.399699688E0,-2.089200020E0,-9.164599419E0
5.119992188E0,3.148399830E0,-1.381399989E0,-7.275799751E0
5.130003125E0,2.247699976E0,-8.684999943E-1,-5.363999844E0
5.139982813E0,1.378700018E0,-8.949999511E-2,-3.316499949E0
5.149993750E0,3.998000026E-1,6.563999653E-1,-8.926999569E-1
5.159973438E0,-4.716999829E-1,1.937199950E0,1.732599974E0
5.169984375E0,-1.208400011E0,3.881199837E0,3.829399824E0
5.179995313E0,-2.628399849E0,7.026299953E0,6.319799900E0
5.189975000E0,-4.880000114E0,1.106779957E1,9.180600166E0
5.199985938E0,-8.104499817E0,1.568179989E1,1.457689953E1
5.209998438E0,-1.035379982E1,1.826079941E1,2.497169876E1
5.219978125E0,-1.131999969E1,1.598880005E1,3.603490067E1
5.229989063E0,-1.104909992E1,1.147679996E1,4.258359909E1
5.240000000E0,-9.517600060E0,8.366000175E0,4.185849762E1
5.249979688E0,-6.480999947E0,7.287399769E0,3.589339828E1
5.259990625E0,-2.653499842E0,7.381099701E0,2.655989838E1
5.270003125E0,8.217999935E-1,7.825299740E0,1.659370041E1
5.279981250E0,2.834899902E0,8.016300201E0,8.254499435E0
5.289992188E0,2.997999907E0,7.800199986E0,2.139299870E0
5.299973438E0,1.600799918E0,6.804199696E0,-1.849399924E0
5.309982813E0,-5.444999933E-1,5.277100086E0,-3.683099985E0
5.319995313E0,-2.548399925E0,3.687799931E0,-4.104899883E0
5.329975000E0,-4.007800102E0,2.112599850E0,-4.050499916E0
5.339985938E0,-4.728300095E0,9.716999531E-1,-3.827499866E0
5.349996875E0,-5.005899906E0,2.084999979E-1,-3.865399837E0
5.359976563E0,-4.617300034E0,-1.924999952E-1,-4.478300095E0
5.369987500E0,-3.677799940E0,-3.227999806E-1,-5.706299782E0
5.379998438E0,-2.495100021E0,-1.194999963E-1,-7.587100029E0
5.389978125E0,-1.608299971E0,1.846999973E-1,-9.533699989E0
5.399989063E0,-1.241999984E0,6.622999907E-1,-1.126929951E1
5.410000000E0,-1.572799921E0,1.282999992E0,-1.236310005E1
5.419979688E0,-2.236299992E0,2.026499987E0,-1.250539970E1
5.429992188E0,-2.970599890E0,2.877199888E0,-1.194059944E1
5.440003125E0,-3.447099924E0,3.772599936E0,-1.095389938E1
5.449982813E0,-3.613399982E0,4.737299919E0,-9.860400200E0
5.459993750E0,-3.250699997E0,5.621999741E0,-9.356299400E0
5.469973438E0,-2.612099886E0,5.750099659E0,-9.189999580E0
5.479984375E0,-1.999399900E0,5.328399658E0,-8.804999352E0
5.489996875E0,-1.330799937E0,4.509299755E0,-7.779399872E0
5.499975000E0,-7.626999617E-1,3.496199846E0,-6.213999748E0
5.509985938E0,-5.931999683E-1,2.524799824E0,-4.402499676E0
5.519998438E0,-6.175000072E-1,1.849399924E0,-2.492100000E0
5.529978125E0,-7.026999593E-1,1.464800000E0,-2.243999988E-1
5.539989063E0,-1.761299968E0,1.437999964E0,2.598500013E0
5.550000000E0,-3.734599829E0,1.793399930E0,6.444399834E0
5.559979688E0,-5.184299946E0,2.733899832E0,1.187809944E1
5.569990625E0,-3.604499817E0,4.259699821E0,1.769569969E1
5.580001563E0,-9.344999790E-1,8.121199608E0,2.119199944E1
5.589981250E0,1.647399902E0,1.406479931E1,2.179759979E1
5.599992188E0,6.444200039E0,1.829369926E1,2.264259911E1
5.609971875E0,1.070279980E1,1.881060028E1,2.542770004E1
5.619982813E0,1.204769993E1,1.475769997E1,3.180279922E1
5.629995313E0,9.098799706E0,8.509699821E0,4.088089752E1
5.639975000E0,5.411999702E0,2.446099997E0,4.493029785E1
5.649985938E0,3.041299820E0,-1.494099975E0,4.094709778E1
5.659996875E0,2.085099936E0,-3.470099926E0,3.217169952E1
5.669976563E0,2.808099985E0,-4.658999920E0,2.377689934E1
5.679987500E0,4.401899815E0,-6.037899971E0,1.876840019E1
5.689998438E0,6.005699635E0,-7.541800022E0,1.575039959E1
5.699978125E0,7.045699596E0,-9.199099541E0,1.287209988E1
5.709990625E0,6.997900009E0,-8.849200249E0,1.268179989E1
5.720000000E0,8.429499626E0,-1.025769997E1,9.490599632E0
5.729979688E0,1.019429970E1,-1.161769962E1,6.358200073E0
5.739992188E0,1.124450016E1,-1.273159981E1,3.990899801E0
5.749971875E0,1.120209980E1,-1.367919922E1,1.918099999E0
5.759982813E0,1.073099995E1,-1.473469925E1,-1.736999899E-1
5.769993750E0,1.002439976E1,-1.550979996E1,-2.086600065E0
5.779973438E0,9.736000061E0,-1.604850006E1,-4.444900036E0
5.789984375E0,9.722700119E0,-1.588569927E1,-6.731799603E0
5.799995313E0,9.920100212E0,-1.537099934E1,-8.468199730E0
5.809975000E0,1.012879944E1,-1.457279968E1,-9.763899803E0
5.819985938E0,9.999799728E0,-1.359099960E1,-1.085799980E1
5.829998438E0,9.640199661E0,-1.213999939E1,-1.163299942E1
5.839978125E0,8.879899979E0,-1.052129936E1,-1.266829967E1
5.849989063E0,7.768699646E0,-8.710899353E0,-1.400309944E1
5.860000000E0,6.683699608E0,-6.605999947E0,-1.507019997E1
5.869979688E0,5.697000027E0,-4.542200089E0,-1.558769989E1
5.879990625E0,4.615699768E0,-2.817099810E0,-1.534359932E1
5.890001563E0,2.955199957E0,-1.279299974E0,-1.434980011E1
5.899981250E0,1.384899974E0,-2.195999920E-1,-1.303590012E1
5.909992188E0,-1.030000001E-1,4.862999916E-1,-1.132699966E1
5.919971875E0,-1.436100006E0,7.526999712E-1,-9.072099686E0
5.929984375E0,-2.456599951E0,1.014099956E0,-6.283799648E0
5.939995313E0,-2.361399889E0,1.825699925E0,-3.567199945E0
5.949975000E0,-7.832999825E-1,3.283099890E0,-2.186199903E0
5.959985938E0,4.244000018E-1,5.483999729E0,-1.611099958E0
5.969996875E0,3.527999818E-1,8.694000244E0,-1.176999956E-1
5.979976563E0,-3.595099926E0,1.465459919E1,3.464999914E0
5.989987500E0,-6.126399994E0,1.904089928E1,1.262169933E1
5.999998438E0,-5.074299812E0,1.959149933E1,2.808939934E1
6.009978125E0,-2.335199833E0,1.708869934E1,4.737749863E1
6.019990625E0,2.578799963E0,1.321089935E1,5.905529785E1
6.030001563E0,4.806900024E0,1.257469940E1,5.584489822E1
6.039981250E0,4.910500050E0,1.292509937E1,4.228960037E1
6.049992188E0,3.647799969E0,1.312039948E1,2.747189903E1
6.059971875E0,1.523999929E0,1.214019966E1,1.674059868E1
6.069982813E0,-1.863899946E0,1.093489933E1,1.015559959E1
6.079993750E0,-5.510799885E0,9.536799431E0,5.550399780E0
6.089973438E0,-8.240699768E0,7.793399811E0,2.595599890E0
6.099984375E0,-9.767899513E0,5.949299812E0,4.293999970E-1
6.109995313E0,-9.550399780E0,4.324899673E0,-9.827999473E-1
6.119975000E0,-8.144000053E0,2.980799913E0,-3.129199982E0
6.129985938E0,-6.731599808E0,2.042399883E0,-5.547299862E0
6.139998438E0,-5.820799828E0,1.564299941E0,-7.852099895E0
6.149978125E0,-5.121599674E0,1.106299996E0,-9.269899368E0
6.159989063E0,-4.698999882E0,9.375000000E-1,-9.219900131E0
6.170000000E0,-4.659699917E0,1.006600022E0,-8.330800056E0
6.179979688E0,-4.913799763E0,1.154999971E0,-6.841399670E0
6.189990625E0,-4.971899986E0,1.350700021E0,-5.582499981E0
6.200001563E0,-5.265299797E0,1.837599993E0,-5.268899918E0
6.209981250E0,-5.297999859E0,2.276999950E0,-5.943500042E0
6.219993750E0,-5.294099808E0,2.486399889E0,-6.591499805E0
6.229971875E0,-5.333199978E0,2.538499832E0,-6.916699886E0
6.239984375E0,-5.031499863E0,2.286299944E0,-6.654299736E0
6.249995313E0,-4.419099808E0,1.798299909E0,-5.974699974E0
6.259975000E0,-4.040299892E0,1.012199998E0,-5.295700073E0
6.269985938E0,-3.533999920E0,5.499999970E-3,-4.396800041E0
6.279996875E0,-2.918499947E0,-4.614999890E-1,-2.733799934E0
6.289976563E0,-1.779699922E0,-4.326999784E-1,-6.191999912E-1
6.299987500E0,-5.643999577E-1,4.356999993E-1,1.496500015E0
6.309998438E0,-1.535999924E-1,2.206899881E0,3.576799870E0
6.319978125E0,-1.239899993E0,4.345099926E0,6.085399628E0
6.329989063E0,-3.234999895E0,7.666800022E0,8.472199440E0
6.340001563E0,-5.235300064E0,1.129809952E1,1.026249981E1
6.349981250E0,-4.308799744E0,1.183519936E1,1.403479958E1
6.359992188E0,-1.796999931E0,1.105690002E1,1.984449959E1
6.369971875E0,1.520799994E0,9.001099586E0,2.478819847E1
6.379982813E0,4.938399792E0,5.937599659E0,2.699179840E1
6.389993750E0,8.126699448E0,2.392799854E0,2.636899948E1
6.399973438E0,1.018029976E1,3.759999946E-2,2.334789848E1
6.409984375E0,1.128389931E1,-1.834299922E0,1.858230019E1
6.419996875E0,1.178819942E1,-3.541999817E0,1.370039940E1
6.429976563E0,1.199109936E1,-4.613100052E0,9.859499931E0
6.439987500E0,1.074259949E1,-5.351599693E0,6.459199905E0
6.449998438E0,8.214300156E0,-6.588199615E0,3.550299883E0
6.459978125E0,5.774499893E0,-7.978899956E0,2.169399977E0
6.469989063E0,4.185800076E0,-9.315899849E0,2.505399942E0
6.480000000E0,3.928299904E0,-1.060419941E1,3.270099878E0
6.489979688E0,4.751299858E0,-1.148059940E1,3.108500004E0
6.499990625E0,6.252299786E0,-1.212109947E1,1.717099905E0
6.510001563E0,7.369799614E0,-1.234229946E1,-7.023999691E-1
6.519981250E0,7.913599968E0,-1.207380009E1,-3.599099874E0
6.529993750E0,8.155300140E0,-1.173279953E1,-6.466300011E0
6.539973438E0,7.951499939E0,-1.134549999E1,-8.797399521E0
6.549984375E0,7.310499668E0,-1.081470013E1,-1.059480000E1
6.559995313E0,6.724499702E0,-9.961199760E0,-1.130359936E1
6.569975000E0,6.236899853E0,-8.966899872E0,-1.106079960E1
6.579985938E0,5.751999855E0,-7.911399841E0,-1.062489986E1
6.589996875E0,4.902100086E0,-6.515599728E0,-1.024419975E1
6.599976563E0,4.129399776E0,-4.978600025E0,-1.038469982E1
6.609987500E0,3.358799934E0,-3.547199965E0,-1.055980015E1
6.620000000E0,2.488800049E0,-2.121299982E0,-1.036919975E1
6.629978125E0,1.436599970E0,-9.616999626E-1,-9.671799660E0
6.639990625E0,5.150000006E-2,2.829000056E-1,-7.980799675E0
6.650001563E0,-9.886999726E-1,1.456200004E0,-6.512699604E0
6.659981250E0,-2.553699970E0,3.549399853E0,-5.803999901E0
6.669992188E0,-3.963099957E0,6.145199776E0,-4.277999878E0
6.679971875E0,-5.209199905E0,9.394000053E0,-1.442799926E0
6.689982813E0,-7.269199848E0,1.322830009E1,2.354699850E0
6.699993750E0,-1.011749935E1,1.773589897E1,9.465199471E0
6.709973438E0,-1.156890011E1,1.966530037E1,2.017459869E1
6.719984375E0,-1.147599983E1,1.769489861E1,3.050729942E1
6.729996875E0,-8.736199379E0,1.480849934E1,3.609949875E1
6.739976563E0,-3.345899820E0,1.176679993E1,3.598329926E1
6.749985938E0,9.618999958E-1,1.059029961E1,3.160939980E1
6.759998438E0,3.246599913E0,1.003179932E1,2.502159882E1
6.769978125E0,3.778599977E0,9.532999992E0,1.774169922E1
6.779989063E0,3.034099817E0,8.836599350E0,1.112230015E1
6.790000000E0,1.434399962E0,7.738599777E0,5.993599892E0
6.799979688E0,-5.412999988E-1,6.506499767E0,2.026999950E0
6.809990625E0,-2.156399965E0,4.985300064E0,-1.097399950E0
6.820001563E0,-3.220000029E0,3.403299809E0,-3.187999964E0
6.829981250E0,-2.882599831E0,3.071199894E0,-3.179800034E0
6.839993750E0,-3.567699909E0,1.617799997E0,-4.266299725E0
6.849973438E0,-3.748499870E0,4.561999738E-1,-4.922699928E0
6.859984375E0,-3.627099991E0,-3.078999817E-1,-5.461299896E0
6.869995313E0,-3.443899870E0,-8.786000013E-1,-5.881599903E0
6.879975000E0,-3.168799877E0,-1.193799973E0,-6.335000038E0
6.889985938E0,-2.547699928E0,-1.303099990E0,-6.660799980E0
6.899996875E0,-2.001600027E0,-1.326699972E0,-7.019499779E0
6.909976563E0,-1.733699918E0,-8.999999762E-1,-7.928899765E0
6.919987500E0,-1.544299960E0,-6.876999736E-1,-9.118599892E0
6.929998438E0,-1.581299901E0,-3.788000047E-1,-1.019719982E1
6.939979688E0,-1.668299913E0,-1.040000003E-2,-1.108780003E1
6.949990625E0,-1.869099975E0,4.393999875E-1,-1.142819977E1
6.960001563E0,-2.315399885E0,6.437999606E-1,-1.120769978E1
6.969981250E0,-2.524699926E0,6.042000055E-1,-1.058749962E1
6.979992188E0,-2.508399963E0,-1.609999873E-2,-9.601499557E0
6.989971875E0,-2.430299997E0,-8.919000030E-1,-8.553099632E0
6.999982813E0,-1.852199912E0,-1.868199944E0,-7.590099812E0
7.009993750E0,-8.775999546E-1,-2.891099930E0,-6.958899975E0
7.019973438E0,6.195999980E-1,-3.522300005E0,-6.451299667E0
7.029984375E0,2.439499855E0,-3.939999819E0,-5.871200085E0
7.039996875E0,4.304599762E0,-3.831099987E0,-5.070399761E0
7.049976563E0,4.865299702E0,-2.819299936E0,-4.517499924E0
7.059987500E0,4.932799816E0,-1.801999927E0,-3.269799948E0
7.069998438E0,3.889199972E0,1.990999877E-1,3.095999956E0
7.079978125E0,3.012699842E0,1.629799962E0,9.752799988E0
7.089989063E0,3.129499912E0,2.458699942E0,1.693400002E1
7.100000000E0,3.386600018E0,4.492799759E0,2.078229904E1
7.109979688E0,2.802099943E0,7.803999901E0,1.967899895E1
7.119990625E0,2.475800037E0,1.098759937E1,1.679940033E1
7.130001563E0,1.945699930E0,1.254039955E1,1.636479950E1
7.139981250E0,1.484699965E0,1.210279942E1,1.960330009E1
7.149993750E0,1.658999920E-1,1.037139988E1,2.420619965E1
7.159973438E0,-1.290599942E0,7.353099823E0,2.773089981E1
7.169984375E0,-2.440000057E0,4.180099964E0,2.814649963E1
7.179995313E0,-2.426800013E0,1.434999943E0,2.569999886E1
7.189975000E0,-1.355599999E0,-7.545999885E-1,2.134389877E1
7.199985938E0,4.459999800E-1,-2.472499847E0,1.678949928E1
7.209996875E0,2.578799963E0,-3.679099798E0,1.272919941E1
7.219978125E0,4.316699982E0,-4.834899902E0,9.224299431E0
7.229989063E0,5.212699890E0,-5.862599850E0,5.915899754E0
7.240000000E0,5.127399921E0,-7.025300026E0,2.947599888E0
7.249979688E0,4.432499886E0,-8.420800209E0,9.689999819E-1
7.259990625E0,3.109499931E0,-9.756899834E0,3.588999808E-1
7.270001563E0,1.835599899E0,-1.086609936E1,6.010999680E-1
7.279981250E0,1.156599998E0,-1.155879974E1,1.034899950E0
7.289992188E0,1.370899916E0,-1.211159992E1,1.038499951E0
7.299971875E0,2.321699858E0,-1.262889957E1,6.147999763E-1
7.309982813E0,3.333099842E0,-1.265859985E1,-2.639999986E-1
7.319993750E0,4.213299751E0,-1.272079945E1,-1.667499900E0
7.329975000E0,5.154099941E0,-1.281169987E1,-2.927999973E0
7.339984375E0,5.934599876E0,-1.269759941E1,-4.123199940E0
7.349996875E0,6.830199718E0,-1.224829960E1,-5.021299839E0
7.359976563E0,7.334499836E0,-1.133029938E1,-5.457799911E0
7.369985938E0,7.624899864E0,-9.752799988E0,-6.197399616E0
7.379998438E0,7.614500046E0,-7.725399971E0,-7.294499874E0
7.389978125E0,7.396999836E0,-5.565799713E0,-8.494599342E0
7.399989063E0,6.697700024E0,-3.368099928E0,-9.535699844E0
7.410000000E0,5.703000069E0,-1.661799908E0,-9.883699417E0
7.419979688E0,4.337800026E0,-1.736999899E-1,-9.033599854E0
7.429992188E0,2.695400000E0,8.229999542E-1,-7.044699669E0
7.440003125E0,1.053300023E0,1.500299931E0,-4.449500084E0
7.449982813E0,-4.785999954E-1,2.480900049E0,-1.425699949E0
7.459993750E0,-1.105199933E0,3.780900002E0,1.204999924E0
7.469973438E0,-2.029700041E0,5.451799870E0,3.345799923E0
7.479984375E0,-3.587199926E0,7.611399651E0,4.947899818E0
7.489995313E0,-5.726500034E0,1.058519936E1,6.045300007E0
7.499975000E0,-7.785299778E0,1.331769943E1,8.003799438E0
7.509985938E0,-9.533800125E0,1.475609970E1,1.231269932E1
7.519996875E0,-1.046669960E1,1.448149967E1,1.743549919E1
7.529976563E0,-1.047879982E1,1.311969948E1,2.068319893E1
7.539989063E0,-9.922499657E0,1.183369923E1,2.123670006E1
7.550000000E0,-8.074099541E0,1.085139942E1,1.991829872E1
7.559979688E0,-5.000299931E0,9.788399696E0,1.709770012E1
7.569990625E0,-1.819999933E0,8.317799568E0,1.326239967E1
7.580001563E0,7.380999923E-1,6.640999794E0,9.083299637E0
7.589981250E0,2.007099867E0,4.950699806E0,5.036299706E0
7.599992188E0,1.923199892E0,3.206199884E0,1.914899945E0
7.609971875E0,1.088500023E0,2.055199862E0,-7.224000096E-1
7.619982813E0,4.032999873E-1,1.567499995E0,-2.995199919E0
7.629993750E0,1.150000002E-2,1.162500024E0,-5.335899830E0
7.639975000E0,-7.780999541E-1,1.072899938E0,-6.965299606E0
7.649984375E0,-2.112099886E0,1.376199961E0,-7.415199757E0
7.659996875E0,-3.829299927E0,1.902300000E0,-6.915499687E0
7.669976563E0,-5.516200066E0,2.450899839E0,-5.812599659E0
7.679987500E0,-6.694599628E0,2.927299976E0,-4.763999939E0
7.690000000E0,-7.231799603E0,3.472100019E0,-4.116799831E0
